기준일ID,시간대구분,행정동코드,총생활인구수,남자0세부터9세생활인구수,남자10세부터14세생활인구수,남자15세부터19세생활인구수,남자20세부터24세생활인구수,남자25세부터29세생활인구수,남자30세부터34세생활인구수,남자35세부터39세생활인구수,남자40세부터44세생활인구수,남자45세부터49세생활인구수,남자50세부터54세생활인구수,남자55세부터59세생활인구수,남자60세부터64세생활인구수,남자65세부터69세생활인구수,남자70세이상생활인구수,여자0세부터9세생활인구수,여자10세부터14세생활인구수,여자15세부터19세생활인구수,여자20세부터24세생활인구수,여자25세부터29세생활인구수,여자30세부터34세생활인구수,여자35세부터39세생활인구수,여자40세부터44세생활인구수,여자45세부터49세생활인구수,여자50세부터54세생활인구수,여자55세부터59세생활인구수,여자60세부터64세생활인구수,여자65세부터69세생활인구수,여자70세이상생활인구수
20240825,11,11290590,12499.7241,512.0713,290.4758,483.1492,334.3075,334.0223,319.257,468.1151,453.4482,567.0407,528.7933,403.0575,320.3361,193.8244,451.9137,523.1928,325.9298,454.1002,442.9847,367.6968,380.6307,513.7548,586.8214,627.1632,590.6287,487.3781,464.1634,283.6719,791.7953
20240825,11,11290600,18866.348,232.5481,173.6147,574.1823,1861.9034,1509.3585,722.7572,596.992,546.7093,628.2835,610.0701,567.9111,391.7999,301.6483,534.6407,286.346,158.968,583.9154,2168.4859,1189.9892,615.98,596.1042,455.9852,576.9846,561.7295,521.6637,453.9971,359.5933,1084.1886
20240825,11,11290610,14533.5972,462.4403,175.3257,335.0517,629.3266,652.7013,518.5593,514.9601,528.7599,541.5841,585.2412,474.1298,378.4733,270.7225,548.1992,508.1643,225.3521,283.482,723.6869,728.088,568.028,601.1765,518.9959,593.6642,510.7906,616.9337,464.3597,364.4226,1210.9783
20240825,11,11290620,12624.5608,676.4299,370.2832,404.9235,372.2698,349.1346,278.1643,387.6977,573.0426,598.807,508.3966,387.8823,289.7903,206.6829,523.9324,569.8562,325.2099,405.7175,387.0324,315.6576,330.4311,479.885,610.0597,632.6706,545.7827,466.7641,387.2383,279.6064,961.2103
20240825,11,11290630,19527.0655,662.1262,346.9575,519.0358,707.6704,614.2618,570.7149,741.4203,699.1858,808.3125,814.7986,618.2321,564.3296,451.0088,918.3804,909.2026,395.6448,511.4397,747.4051,620.6476,611.4533,939.2347,766.7268,801.6886,776.7929,865.0506,655.661,562.882,1326.8015
20240825,11,11290640,14110.2786,329.4142,169.9745,474.5816,1233.5237,763.9569,435.6955,433.8159,413.4315,496.2637,514.3387,443.4007,371.6043,267.3039,554.6599,368.6895,188.3233,414.8262,1205.3224,687.031,385.312,427.6123,359.8487,485.8984,437.2043,444.0946,451.5172,341.2568,1011.3771
20240825,11,11290650,16648.4138,708.2678,371.521,401.0613,597.9351,481.9425,386.9822,555.1485,645.9795,671.6726,674.0828,634.2412,429.7708,302.5491,866.9282,535.5598,285.7323,488.2179,692.4164,511.3323,476.4152,697.5774,684.1976,692.7994,729.6994,724.2197,578.2472,480.8142,1343.1029
20240825,11,11290660,33471.5969,2481.7043,1258.2985,1293.1249,861.0178,697.2164,597.0355,940.0406,1403.414,1611.1122,1328.5729,921.9429,598.7665,461.9272,987.644,2293.4011,1231.3891,1388.3452,928.1931,662.1651,781.2578,1185.6609,1702.5774,2001.8948,1360.9028,985.2536,857.3644,649.2096,2002.1629
20240825,11,11290685,21156.0467,913.7588,516.5488,615.2456,531.2671,548.0667,494.6271,778.9838,866.3512,1025.5242,793.067,680.9443,510.3792,400.2253,821.5288,806.7349,447.7583,580.9894,775.2985,651.3128,627.2485,1106.609,950.9024,1231.4138,963.1782,879.3479,677.4639,474.5529,1486.7181
20240825,11,11290705,36606.8381,1431.8606,897.2793,1060.004,1501.4809,1436.365,1009.8707,1390.3822,1358.1468,1569.3176,1354.2084,1345.572,1045.8719,709.0556,1498.0392,1374.4751,735.5525,905.3395,1775.8602,1391.2898,1027.026,1266.0708,1301.664,1522.4453,1433.5509,1422.4476,1069.0902,932.0658,2842.5074
20240825,11,11290715,24070.9048,1205.2731,633.5975,795.9069,704.3305,697.8861,600.3534,873.2352,930.817,985.2233,925.1708,856.8067,586.9557,444.0198,929.9728,883.4601,480.9807,639.0345,873.9347,681.6495,726.6987,1050.1317,1023.1394,1051.6709,1050.395,857.8321,768.2867,689.5687,2124.5742
20240825,11,11290725,21705.6616,906.2736,440.7945,573.6829,659.0543,820.7379,712.4589,876.6272,701.9305,931.3421,793.8929,868.6303,550.9275,435.3202,943.1844,669.4206,348.7163,593.3037,1241.6091,907.1687,768.5661,774.3823,738.9154,758.1118,793.514,794.4486,748.2662,546.8168,1807.562
20240825,11,11290760,22250.328,760.5198,515.2748,511.6046,549.2625,698.6454,629.7578,855.9218,716.9249,1007.5242,761.6223,825.4826,592.8586,446.9649,1051.4604,744.2009,451.7482,499.9729,770.7379,734.9191,690.5149,877.9453,899.1344,871.699,981.7286,1043.8331,904.0604,768.7203,2087.2862
20240825,11,11290770,14578.1962,298.0794,207.8472,268.2703,391.2889,384.2825,453.9157,428.3023,405.0562,453.1551,427.9011,492.5917,399.4618,315.8184,924.415,289.9946,190.2117,288.5844,433.1964,434.5186,447.0211,386.1763,377.4585,492.8349,562.5425,794.4586,878.6769,900.111,2252.0253
20240825,11,11290780,7030.9925,265.3005,165.9861,175.6265,255.8516,232.0522,225.8758,317.7634,277.8235,275.238,277.8655,245.7713,194.846,139.8434,340.1584,239.5141,147.1379,188.7715,245.4761,215.2599,249.6918,315.2806,268.3879,275.9697,288.5387,268.3629,205.5957,213.6607,519.3422
20240825,11,11290810,26480.5608,826.7229,420.4693,723.0308,842.7654,938.1254,886.0001,1004.5231,992.6226,1084.0545,982.5331,1050.786,775.7147,578.8692,1164.3759,829.112,370.5713,610.4472,1133.0257,1023.9285,935.3966,1034.4489,925.1065,1087.9261,1004.7686,1110.528,968.8978,763.5322,2412.2792
20240825,11,11305534,22333.9484,854.8961,486.8041,607.2633,749.0286,720.1688,656.1411,823.6174,738.6926,957.4474,937.1928,918.3911,642.4806,470.3093,1140.6509,666.0717,367.0341,643.7739,862.3478,642.744,616.8798,764.2443,772.8982,1048.1633,898.6863,922.3294,809.5086,644.2175,1971.9669
20240825,11,11305535,21481.1786,405.6337,272.0889,413.5647,751.0266,854.428,659.3971,768.96,711.4702,822.3176,798.6488,926.6593,738.6296,542.0095,1135.7443,468.1696,255.5216,491.2752,1144.3492,1046.6517,702.1606,681.264,660.6627,763.0077,871.2572,1001.2726,900.8613,707.4419,1986.7046
20240825,11,11305545,32819.9252,1112.3943,594.758,649.8563,961.1606,1113.9576,968.579,1254.9933,1156.0286,1337.7956,1367.1392,1243.3737,948.4756,709.5458,1635.2251,838.9121,510.0668,816.9937,1280.6818,1177.3848,1113.5491,1278.5439,1217.9102,1467.2878,1431.3414,1459.0954,1278.162,980.6988,2916.0141
20240825,11,11305555,25489.8648,992.5315,548.7364,581.8189,691.4293,693.9602,677.7032,893.7745,845.3698,1127.2647,989.2135,1056.0224,853.7883,632.7064,1348.1646,822.928,429.6712,585.7704,827.734,709.3012,615.8288,883.9823,936.9457,1176.2939,1075.7224,1231.5677,1009.0639,803.2081,2449.3649
20240825,11,11305575,17449.3251,1060.7446,593.5632,529.8782,427.0663,341.4784,346.4764,540.3299,664.8118,796.6496,735.0318,604.0371,437.0933,279.5422,746.0778,941.5481,540.4424,637.2032,467.6197,352.6441,411.3159,628.0599,807.3063,973.61,826.6751,629.423,484.5402,408.2757,1237.8805
20240825,11,11305590,18922.0325,451.6955,283.7084,341.2002,780.3365,797.0281,671.8154,744.3386,722.1152,823.5341,708.1296,748.6408,561.2922,440.8279,935.2998,560.6079,307.8557,375.744,1131.5439,840.0764,583.8612,582.527,592.7212,755.0879,693.8883,747.9142,686.9463,545.5236,1507.7733
20240825,11,11305600,11515.2168,506.1305,296.7305,283.5549,283.9165,377.3894,307.6934,382.1756,388.158,569.6864,482.542,449.7685,378.9818,285.6271,625.7944,343.1505,202.6005,169.8769,349.793,402.9191,305.5267,364.3277,391.9916,520.7544,471.9744,383.546,457.3518,320.3917,1212.8628
20240825,11,11305606,14373.9223,576.7497,308.3088,400.7426,374.7034,337.2365,380.2795,478.3428,505.4689,659.9078,636.2279,507.29,436.4769,355.3177,799.7934,430.2118,259.0968,301.1451,361.3574,379.4749,393.104,533.3009,464.1547,648.6298,625.4656,588.2026,525.4168,405.7923,1701.723
20240825,11,11305610,15932.3004,424.7085,251.6299,353.9698,425.4911,684.9903,563.5887,577.6092,534.2655,665.5058,613.7808,720.7002,564.4247,403.2761,895.6733,325.1529,175.2385,402.6069,598.2174,590.4845,504.2657,459.0156,492.2225,628.8812,621.9904,781.7992,625.605,466.4992,1580.7076
20240825,11,11305620,16684.0908,553.5652,293.6638,349.5074,497.2728,530.053,442.7387,588.5027,579.9404,710.5204,711.7108,749.0004,489.1028,401.3752,1010.9966,485.1302,238.1942,298.2646,556.0496,516.3371,484.2524,543.5134,541.7381,761.2046,817.8958,678.9372,673.0307,505.0761,1676.5166
20240825,11,11305630,24440.4373,585.8919,299.2467,409.4695,996.936,1179.7614,973.4693,934.3604,925.1328,984.5922,925.4142,948.7609,722.109,556.0833,1049.9859,656.027,291.8269,523.6251,1420.175,1284.8087,849.6797,916.4553,756.9039,921.5312,850.2712,1040.0309,858.641,651.3185,1927.9292
20240825,11,11305645,20319.6663,573.7015,286.8506,312.1387,487.3209,511.0881,596.0028,624.8184,701.6226,818.4767,832.8603,859.5202,728.2975,563.2422,1150.7677,622.807,300.7293,440.0177,762.2989,596.6781,613.9445,800.368,799.0088,931.9871,925.5443,983.6237,911.6404,752.6378,1831.6732
20240825,11,11305660,25913.9393,902.2246,425.1184,612.9865,650.0872,873.8177,701.1249,947.2023,990.0904,1026.9969,874.8882,1049.7085,845.4393,638.3387,1596.5305,864.1586,485.6,511.6222,908.058,922.7583,737.8339,844.3199,935.9589,1023.8656,965.3865,1106.5802,1060.1518,832.9157,2580.1747
20240825,11,11320511,18691.9128,599.3164,359.4769,444.6023,502.6999,668.3182,600.4982,735.1089,647.8903,683.1802,771.4823,607.0479,568.0253,400.7484,864.2202,680.1948,401.9329,457.0399,675.685,632.0538,573.2587,837.3675,633.382,837.3255,713.1789,827.4565,696.0973,640.0318,1634.2921
20240825,11,11320512,31527.9591,1210.7659,609.8224,775.1233,930.6113,1183.2874,1125.989,1269.1257,1223.2455,1303.9709,1173.9527,1072.8038,1025.1202,717.9802,1528.5668,983.5083,512.4091,670.9995,1106.3352,1295.9219,1155.8361,1391.791,1129.7118,1315.3997,1150.9744,1272.8233,1217.3497,892.8237,2281.7089
20240825,11,11320513,9240.3508,375.2614,209.2236,177.6205,259.4371,305.5998,261.1363,297.1654,291.3881,409.0312,420.1426,445.5886,271.432,194.4309,392.5088,342.151,167.7596,153.3664,271.6933,262.2912,236.7148,291.0621,319.5828,381.3772,397.727,466.4701,388.5905,300.6633,950.9351
20240825,11,11320514,30525.7094,939.1709,604.9726,902.1333,794.2755,839.2235,806.3837,1053.6901,1034.1151,1066.5862,1139.3974,1285.8684,1088.4042,923.1548,1810.202,938.719,570.0849,780.6104,942.7507,894.2215,872.1721,1139.6927,983.1694,1287.4384,1324.2667,1454.1868,1267.2572,1028.1592,2755.4017
20240825,11,11320515,18383.0899,712.1195,341.3803,569.2413,530.8003,598.3633,528.9809,710.3168,684.4785,608.9433,665.3147,681.9161,544.0104,426.21,878.1934,614.0877,301.1887,449.4004,614.8561,675.1712,624.7157,706.0589,682.1837,734.5166,703.2608,844.0056,720.6974,617.9064,1614.7728
20240825,11,11320521,21167.9935,686.8764,373.605,307.9739,402.875,511.9891,509.6886,549.8457,622.2016,858.1348,928.2196,956.0545,960.6378,933.3285,2202.1398,448.8278,208.0115,240.4145,351.7806,524.344,517.4694,462.9654,642.3923,659.3119,812.2665,984.7841,1077.4628,892.1865,2542.2056
20240825,11,11320522,17936.4714,731.5928,319.6346,299.5997,422.6908,485.7711,485.4176,651.8049,630.9282,748.4186,651.8735,728.2981,641.3441,575.0156,1262.3865,544.6426,228.1119,280.7961,412.9077,494.5402,443.3693,654.3167,575.6585,653.1769,670.9292,777.2692,790.4802,630.3289,2145.1675
20240825,11,11320660,15861.2704,540.3906,314.4091,423.2152,445.3202,499.7072,400.904,522.593,558.0794,625.7771,621.866,599.9493,528.6231,441.5464,859.2381,485.4182,331.5587,395.3715,735.19,471.4436,464.3089,583.1687,466.9904,701.3727,679.2842,659.9622,593.5165,461.7277,1450.3396
20240825,11,11320670,18360.5179,618.8402,318.4826,402.0816,543.5451,504.0261,658.5086,740.8938,760.8199,768.1631,611.2288,692.0091,519.767,406.0827,926.6581,481.8834,301.6939,474.177,540.1002,609.1581,594.3067,755.1629,716.3558,701.079,683.6541,922.4667,808.0101,646.0256,1655.3378
20240825,11,11320680,16344.7613,489.9025,256.9222,350.9851,473.5361,633.519,579.8654,673.9403,585.9447,669.9267,570.2785,606.7673,532.6864,376.9474,751.7952,556.1268,270.8477,408.5363,702.1,696.7427,640.8052,583.4738,525.3381,621.1911,591.8231,681.5739,663.5573,478.9013,1370.727
20240825,11,11320681,11092.3973,560.0677,374.6449,376.0609,242.5921,300.8085,311.8072,355.9005,412.747,472.1752,330.291,336.1094,299.9817,303.6544,532.7484,313.7069,237.8458,355.51,257.8515,291.1253,332.5018,493.4573,433.3926,477.7381,475.4138,491.2816,431.6281,376.4782,914.8763
20240825,11,11320690,25004.7385,780.6904,449.4891,639.9758,630.4117,732.1015,778.6094,869.2382,920.9551,1099.3788,967.4258,1108.9571,880.7008,607.8986,1333.7085,795.1679,435.6273,446.8706,772.2757,785.5027,756.0131,848.6199,910.7367,1023.7464,1150.1461,1278.8577,980.7792,810.3687,2210.4842
20240825,11,11320700,10529.7163,341.3217,194.6039,245.3441,263.5326,322.435,280.2802,354.503,412.4986,380.5929,480.9922,472.2196,454.5621,314.9698,687.0047,248.0778,161.8989,216.5125,264.9322,283.0645,266.0383,328.3375,344.9468,385.3383,439.128,458.1072,464.1511,348.4541,1115.8703
20240825,11,11320710,18847.2409,782.5114,499.7233,639.9217,440.0687,521.7137,456.4339,653.0745,575.8919,774.7383,688.5494,680.2428,649.7101,569.254,1228.5278,663.5528,422.5883,447.1245,438.8146,425.9472,408.8844,619.7851,678.3754,765.4922,692.668,803.533,874.3615,640.2841,1805.4696
20240825,11,11350560,18636.7514,768.3374,395.1946,604.8232,1215.9023,816.4442,577.563,734.0874,605.7116,788.3309,716.5763,621.3519,477.2523,422.8534,875.9134,540.8866,246.4634,452.9759,978.2484,574.6159,523.1223,656.6199,652.7481,692.2689,605.2244,640.5257,638.5737,515.4077,1298.7283
20240825,11,11350570,16065.1501,490.2868,258.4879,480.5911,517.7148,440.419,425.9298,525.4002,586.4782,742.8294,597.246,614.9735,477.9039,362.0408,852.6122,670.101,343.0696,362.3451,498.6159,429.9694,460.8007,550.9003,607.1591,821.5302,618.4548,656.5586,608.3937,494.0265,1570.3124
20240825,11,11350580,21069.4317,993.6121,400.1787,513.8862,573.11,581.2052,599.5821,898.3223,845.0055,837.9738,733.1621,768.2526,599.7029,430.8719,1192.2326,784.5607,299.762,456.8957,635.2682,613.948,811.5694,863.1069,843.1858,843.696,774.1484,870.5001,764.4652,725.6355,1815.5939
20240825,11,11350595,38220.5866,1241.3687,612.5889,891.7075,1767.1042,1632.51,1230.4602,1413.2704,1395.0706,1567.9639,1368.6006,1347.3029,1057.8734,835.0488,1793.3395,1243.1631,630.059,843.0312,2104.8857,1476.9982,1393.5782,1470.3776,1402.3125,1485.4833,1273.2838,1505.2479,1351.3633,1101.4555,2785.1379
20240825,11,11350600,41458.8769,1787.0612,1144.9206,1452.6884,2254.8107,1453.9548,1117.4805,1686.6681,1525.0649,1760.1294,1496.6628,1408.18,1006.0856,753.2823,1603.5141,1355.7248,847.3285,1440.3995,2347.8091,1297.4133,1269.1284,1529.3868,1569.5965,1747.0406,1469.744,1480.1224,1194.2372,972.6913,2487.7497
20240825,11,11350611,24659.1045,456.43,539.2986,913.4986,971.5275,844.3625,675.1759,763.6027,782.7586,910.15,1056.5576,964.2623,782.0643,646.6367,1121.7767,432.2224,447.6578,827.3108,1062.3465,745.6398,584.8378,770.6596,853.5228,1219.4383,1179.2009,1125.7777,1041.6929,798.6599,2142.0367
20240825,11,11350612,14669.9924,515.0036,455.3359,587.4891,429.1767,402.4092,416.4996,381.5578,500.0814,646.96,666.0828,544.7289,448.7784,320.4123,511.0477,405.9716,335.3858,445.4031,486.8404,381.6265,439.6809,620.7025,598.2747,695.8868,655.1467,676.6995,554.6353,356.481,1191.6939
20240825,11,11350619,21680.7855,750.8756,968.0228,2195.0364,576.8189,442.8842,304.7205,419.3612,681.1205,1097.117,854.8408,744.5557,462.1393,313.6754,630.4782,696.517,878.4977,1834.6742,720.924,459.3107,305.748,466.3783,876.9785,1372.7713,1000.4665,745.5292,562.8135,326.8644,991.6659
20240825,11,11350621,25456.9255,800.5582,1183.5406,2213.969,700.4778,536.5581,379.394,512.9358,734.4231,1326.4227,972.4117,806.3304,489.3171,383.1582,763.025,826.0047,1157.242,1989.9341,879.3819,533.7465,393.1016,660.7729,1146.9003,1567.3525,1120.3916,899.2338,657.6915,457.5699,1365.0798
20240825,11,11350624,14474.9035,418.0551,342.2505,500.1764,487.6589,434.7965,338.7951,423.1882,449.7984,646.2889,542.0432,632.7482,485.7108,374.7863,843.8913,411.2453,278.0956,469.5977,449.1371,351.3998,345.8936,489.7241,508.5977,643.1786,711.5236,619.5568,542.3844,419.5072,1314.8754
20240825,11,11350625,28093.2241,984.8231,574.2546,945.7466,686.8652,859.9934,794.4703,884.5175,911.3931,1310.3213,1112.2724,1006.5571,790.9397,540.9695,1239.3676,827.2808,555.1807,892.6389,954.624,845.9992,922.1493,1061.3299,1156.2897,1431.5843,1344.4739,1244.4552,1030.0594,815.8744,2368.7925
20240825,11,11350630,34229.4112,1235.568,674.3782,793.3264,796.9187,945.5667,906.9885,1229.3464,1165.3991,1285.8897,1322.0247,1476.5966,1100.1742,961.2792,2184.8407,856.4363,482.8585,843.8993,913.796,1078.9036,1035.2386,1294.3084,1319.4949,1307.2,1467.3173,1579.8089,1454.6185,1312.1362,3205.0976
20240825,11,11350640,30617.6144,1039.5466,709.2975,858.8231,1127.5441,1099.9183,910.0122,1004.5174,1046.8643,1219.6332,1068.9255,1114.1393,835.9614,697.829,1414.4053,958.6228,686.8748,920.2327,1164.5558,942.0598,946.3711,1151.5914,1086.2641,1250.0617,1364.7312,1462.5695,1220.0584,966.1165,2350.0877
20240825,11,11350665,20196.1751,641.8409,428.1508,568.6665,501.8635,551.0751,404.2521,698.5016,701.6971,822.7943,903.5001,901.1107,711.1337,638.4815,1293.2709,656.9423,417.1617,386.5633,544.8648,444.5549,451.8795,626.5847,702.9863,948.9074,907.3899,869.3888,889.6687,669.1144,1913.829
20240825,11,11350670,16279.98,489.5651,340.1531,484.8252,508.7723,516.0122,481.4638,442.2041,528.237,629.376,660.0876,723.772,554.69,420.5861,938.2557,479.7511,309.7047,481.2811,486.9919,484.1064,395.2337,500.7562,488.0954,708.824,691.0172,718.1897,607.6735,555.9085,1654.446
20240825,11,11350695,44250.2282,1598.3931,841.7559,1331.3715,1400.8596,1441.3263,1415.3277,1645.9681,1493.1752,1781.9945,1507.4012,1517.4111,1076.1505,860.295,1669.7412,1770.9761,871.3463,1350.4912,1497.5766,1566.8165,1529.8108,1867.0668,1805.1903,2029.4832,2187.6492,2034.0034,1717.1719,1220.7902,3220.6844
20240825,11,11350700,15020.0891,890.0365,346.1867,425.3814,387.6194,404.2864,512.9541,706.6927,537.4654,585.9557,452.2784,410.6332,303.1072,256.1229,634.2099,912.5229,349.6361,384.7282,500.3034,371.6583,624.9657,726.7366,686.19,636.6077,612.58,571.8104,385.588,399.8858,1003.9464
20240825,11,11350710,15088.8429,539.9532,316.3525,526.7186,368.4403,448.09,449.096,678.8714,543.8194,585.79,564.7608,526.5431,394.0474,316.4456,639.5236,515.9669,305.1959,490.8847,463.2598,404.4073,551.7426,663.2226,573.8433,655.6632,601.3408,593.0736,581.4962,457.9519,1332.3413
20240825,11,11350720,12989.1253,448.2614,221.4936,341.6442,407.6701,408.7032,372.8271,562.7492,480.7056,461.4033,457.6051,435.2049,319.1443,253.8957,562.5498,517.3918,283.9068,406.9886,528.0527,469.3826,542.7041,543.5066,537.6801,556.0301,542.5146,502.0107,502.665,403.7401,918.6928
20240825,11,11380510,30476.3755,1029.5442,512.9943,585.48,857.9496,1025.2364,1085.6256,1234.9425,1130.0543,1321.0334,1057.1371,1101.8231,919.1896,613.848,1349.7057,1043.6831,470.0855,605.1217,1016.092,1173.4412,1253.2496,1219.4712,1137.8202,1322.6889,1269.3896,1344.8535,1162.3934,894.7517,2738.7679
20240825,11,11380520,25066.909,927.607,427.8278,585.5737,631.5731,808.7755,903.9501,1028.7865,882.4141,985.4822,886.8542,863.7448,701.9912,548.356,1307.3706,836.7487,371.5316,486.0044,748.3002,919.7321,997.927,1038.3179,852.4193,1075.5883,1069.4789,1075.3049,978.0045,811.9828,2315.2629
20240825,11,11380530,22021.7029,627.5599,390.952,491.2698,573.8631,856.5868,843.8326,818.1827,764.4532,853.5033,735.3089,880.4765,696.5254,499.6018,1091.2517,700.8575,375.553,375.5192,737.8921,935.3439,771.319,894.049,731.0297,833.8983,926.4737,958.359,819.4816,697.4108,2141.1493
20240825,11,11380551,18272.8769,464.4798,277.2911,561.5804,499.7267,769.835,713.4332,673.5023,639.8478,819.1377,672.8508,574.1555,535.2953,433.1344,825.4289,476.2019,305.2379,426.7198,709.6007,809.5358,762.8496,642.7986,659.6559,732.8649,745.611,782.0157,702.2965,560.0516,1497.7365
20240825,11,11380552,20024.4629,852.5859,487.8693,617.2435,587.0745,691.1437,682.4105,673.556,716.8244,785.021,732.3276,744.6045,585.2272,347.4609,749.0249,626.3394,389.3282,603.0271,724.8083,744.2569,668.1642,835.919,746.8842,946.5535,797.8211,830.9612,743.2092,535.433,1579.3846
20240825,11,11380560,24598.1814,939.7281,550.9601,631.661,713.6261,747.773,746.7862,767.6162,974.6865,914.597,879.8583,882.5087,752.0886,460.5858,1286.239,942.1999,561.2412,718.5434,852.8929,804.9269,759.7398,821.1743,965.3656,1136.7237,1017.3069,1097.3272,964.0195,640.5139,2067.4922
20240825,11,11380570,52051.438,1536.1072,708.8567,1064.6012,1339.6633,1773.9587,1958.7071,2267.8713,2169.9357,2171.1333,1827.6879,1728.0407,1392.9429,1002.1843,2028.7167,1913.01,978.3518,1161.892,1945.5939,2474.6093,2457.2976,2603.2053,2249.4013,2208.5341,2028.5746,2071.761,1782.4384,1336.6646,3869.6978
20240825,11,11380580,20779.1723,599.945,422.5227,539.2559,632.0543,630.1062,797.4107,914.3261,888.4788,944.8663,727.6178,667.5529,530.1595,347.3593,805.201,642.5395,408.3297,462.9639,816.4576,769.2031,879.77,957.7535,969.3877,935.9828,843.02,827.7322,644.9446,525.6369,1648.5941
20240825,11,11380590,15793.5343,1049.6862,405.6757,402.7286,292.9173,326.6668,378.9789,670.5965,759.1874,798.6086,579.0596,469.5248,335.634,262.5913,570.0377,972.8053,375.7396,430.5321,361.8008,376.0802,513.6125,816.2896,885.802,851.0232,583.4604,511.3366,430.5207,364.5144,1018.1224
20240825,11,11380600,23938.7005,564.8092,359.7145,552.7965,712.1191,764.4527,807.7188,1004.8565,934.2084,958.3655,943.7222,848.0573,763.8444,451.6578,1181.7639,689.527,405.2298,470.1554,804.7141,920.925,848.3457,1080.1842,991.9556,1122.7722,981.2086,1012.2947,930.4322,755.2131,2077.6587
20240825,11,11380625,38941.8728,1596.2164,724.6832,894.7243,1112.8499,1312.1333,1234.9178,1312.7404,1569.3458,1745.1175,1443.2767,1419.4296,1039.7,752.0039,1735.7928,1638.2799,835.5122,928.8138,1241.6985,1363.405,1372.8461,1541.7738,1540.009,1603.1636,1642.6137,1656.6522,1452.2389,1089.6409,3142.2921
20240825,11,11380631,23463.0349,761.0673,417.9185,691.9482,688.5625,842.2507,748.3067,1029.7645,826.7479,1020.9326,894.1382,776.5829,647.5033,487.1779,915.505,793.0913,384.9639,525.957,745.7421,904.02,946.4422,1108.1094,1012.4818,1050.2924,967.3784,855.0285,905.6929,702.7627,1812.6666
20240825,11,11380632,12298.5213,375.1503,255.0426,414.2,296.1853,449.0587,400.6021,485.5278,485.4966,552.0363,443.7566,405.14,358.7195,288.5709,569.7358,489.6771,266.8541,247.3483,341.4434,424.1054,495.4626,477.8138,461.7664,530.9158,434.569,518.5372,472.5376,336.7793,1021.4877
20240825,11,11380640,13630.2353,246.1889,146.119,294.5782,419.476,480.5565,559.171,555.3245,552.7426,557.7453,551.3129,529.1878,383.2459,292.2167,664.7301,561.0062,301.605,336.1786,475.4298,565.1697,597.7787,548.4346,530.5278,476.6879,591.3077,577.6129,436.0599,367.9818,1031.8589
20240825,11,11380650,15719.6236,453.8687,284.9606,369.0854,385.5581,495.3126,698.8705,819.9959,623.8157,640.6536,687.9906,564.2662,420.0015,309.9418,606.9411,280.1468,177.2865,396.1719,484.9026,678.1554,757.1661,900.9022,644.3808,759.6185,757.8102,589.9561,518.905,413.6172,999.3435
20240825,11,11380690,58603.3094,2628.2536,1659.105,2628.0192,1606.405,1413.7442,1336.195,1778.9014,1945.3955,2624.5071,2271.6551,1882.0694,1599.473,1121.1129,2206.0891,2488.4568,1595.8087,2324.6545,1662.6087,1941.661,1909.4176,2554.9678,2489.8049,3161.9777,2283.4784,2281.0558,1839.0726,1400.8734,3968.5457
20240825,11,11410520,13383.0874,543.7936,273.5612,325.0847,479.5431,376.0981,326.208,457.7928,464.3393,582.1828,527.6587,496.9972,352.5776,255.1607,620.532,435.4114,228.7846,358.3367,521.8686,412.4163,442.9084,559.7746,495.9444,622.7172,591.7449,598.4765,537.7483,350.9512,1144.475
20240825,11,11410555,38295.4138,1786.9927,567.6041,722.5244,971.3226,1230.0084,1348.7172,1836.7354,1926.6977,1787.7475,1446.746,1309.2543,935.7963,569.3218,1228.2209,1531.616,562.4572,838.3189,1751.5629,1731.1759,1635.9311,2046.8975,1676.3183,1830.2209,1468.4144,1505.275,1083.0521,732.115,2234.3704
20240825,11,11410565,35580.9578,848.4231,543.2205,709.0564,920.5184,1333.8943,1452.237,1721.1542,1600.003,1618.7543,1470.2728,1271.4759,990.6386,708.0639,1259.1054,805.4554,509.5366,935.3535,1690.8135,1730.0231,1651.5942,1743.5127,1473.1237,1643.3635,1405.099,1444.2555,1031.1854,772.6923,2298.1303
20240825,11,11410585,48569.3539,1060.9042,333.4764,929.7109,3420.0889,3313.0928,1967.6075,1901.7363,1333.9262,1276.2965,1144.8361,1103.562,750.3916,484.1692,1132.6899,824.882,415.1959,1515.8909,6791.0294,4672.1512,2424.3188,1887.0797,1574.8571,1411.4277,1445.4247,1503.943,1166.0229,798.8883,1985.7546
20240825,11,11410615,37148.8101,693.862,456.2934,797.3436,1926.727,2019.3075,1413.6474,1562.0938,1334.4604,1512.0877,1220.9379,1055.4772,764.9703,565.476,1234.1682,853.8701,518.3294,870.5197,2844.9828,2238.2365,1665.1893,1849.6264,1520.6929,1544.3576,1247.122,1323.7004,1010.9639,731.5668,2372.7995
20240825,11,11410620,23717.5578,784.1033,434.3457,593.6397,716.6052,681.2434,754.3447,937.0346,868.3045,964.6382,837.8695,854.7768,767.5807,445.7668,1222.86,724.1364,394.5992,591.5128,826.098,755.5408,849.3147,969.297,864.7382,935.686,998.843,1005.7249,1015.7522,766.6429,2156.5581
