"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2023-01-01 ~ 2023-12-31"
"실거래구분 : 아파트(전월세)"
"주소구분 : 지번주소"
"시도 : 인천광역시"
"시군구 : 부평구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"7655","인천광역시 부평구 부평동","375-111","0375","0111","피렌체뷰","월세","49.3900","202303","24","3,000","75","12","2014","부흥북로 37","202304~202504","신규","-","","","아파트"
"7656","인천광역시 부평구 부평동","756-421","0756","0421","신성미소지움아파트(101~106동)","전세","84.8720","202303","24","24,000","0","14","2005","경인로 858","202304~202504","신규","-","","","아파트"
"7657","인천광역시 부평구 삼산동","453-1","0453","0001","삼산타운7단지","전세","84.0700","202303","24","42,000","0","10","2004","체육관로 27","202304~202504","갱신","-","48,000","0","아파트"
"7658","인천광역시 부평구 삼산동","359","0359","0000","광명12차","전세","57.8700","202303","24","12,000","0","1","1990","후정동로 63","202304~202504","신규","-","","","아파트"
"7659","인천광역시 부평구 삼산동","206-2","0206","0002","동남","전세","50.1400","202303","24","9,500","0","4","1989","후정동로25번길 3-10","202304~202504","신규","-","","","아파트"
"7660","인천광역시 부평구 갈산동","361-3","0361","0003","대동2","월세","45.0000","202303","24","3,000","60","13","1993","주부토로 201","202304~202310","신규","-","","","아파트"
"7661","인천광역시 부평구 갈산동","359","0359","0000","주공1단지","월세","49.9400","202303","24","1,000","75","10","1992","굴포로 81","202305~202505","신규","-","","","아파트"
"7662","인천광역시 부평구 산곡동","507","0507","0000","금호이수마운트밸리","월세","59.8167","202303","24","2,000","95","4","2007","원적로 344","202305~202505","신규","-","","","아파트"
"7663","인천광역시 부평구 산곡동","518","0518","0000","부평샬레아넬리스","전세","59.9509","202303","24","21,000","0","4","2019","원적로 238","202304~202504","신규","-","","","아파트"
"7664","인천광역시 부평구 산곡동","180-78","0180","0078","부평신일해피트리더루츠","전세","59.8990","202303","24","30,000","0","21","2022","산곡로 31","202303~202503","신규","-","","","아파트"
"7665","인천광역시 부평구 산곡동","142-3","0142","0003","경남1차","전세","59.7200","202303","24","18,000","0","3","1990","안남로222번길 27","202303~202503","갱신","-","20,500","0","아파트"
"7666","인천광역시 부평구 산곡동","274","0274","0000","경남2차","월세","84.4300","202303","24","2,000","75","2","1991","안남로222번길 30","202304~202504","신규","-","","","아파트"
"7667","인천광역시 부평구 산곡동","155-1","0155","0001","한양(155-1)","전세","84.6650","202303","24","20,000","0","11","1992","안남로 231","202303~202503","갱신","사용","25,000","0","아파트"
"7668","인천광역시 부평구 산곡동","370-399","0370","0399","현대3차","전세","171.6700","202303","24","32,000","0","4","1990","마장로 121","202305~202505","신규","-","","","아파트"
"7669","인천광역시 부평구 부개동","477-3","0477","0003","뉴서울","월세","39.4800","202303","23","1,000","55","5","1989","충선로 191","-","-","-","","","아파트"
"7670","인천광역시 부평구 산곡동","507","0507","0000","금호이수마운트밸리","전세","84.9588","202303","23","29,000","0","13","2007","원적로 344","202305~202505","신규","-","","","아파트"
"7671","인천광역시 부평구 갈산동","359","0359","0000","주공1단지","월세","41.3000","202303","23","500","47","14","1992","굴포로 81","202304~202504","갱신","사용","500","45","아파트"
"7672","인천광역시 부평구 부평동","962","0962","0000","부평SKVIEW해모로","월세","59.9750","202303","23","8,000","90","3","2022","동수천로 71","202304~202504","신규","-","","","아파트"
"7673","인천광역시 부평구 부평동","962","0962","0000","부평SKVIEW해모로","월세","84.9825","202303","23","5,000","120","4","2022","동수천로 71","202304~202504","신규","-","","","아파트"
"7674","인천광역시 부평구 삼산동","553","0553","0000","브라운스톤부평","월세","59.9900","202303","23","10,000","60","23","2023","후정로 8","202303~202503","신규","-","","","아파트"
"7675","인천광역시 부평구 삼산동","553","0553","0000","브라운스톤부평","전세","39.9454","202303","23","15,500","0","5","2023","후정로 8","-","-","-","","","아파트"
"7676","인천광역시 부평구 삼산동","440-1","0440","0001","삼산타운주공1단지","전세","51.8600","202303","23","21,000","0","21","2005","굴포로 105","202306~202506","신규","-","","","아파트"
"7677","인천광역시 부평구 청천동","176","0176","0000","청천푸르지오","월세","59.3600","202303","23","0","110","14","1998","세월천로 16","202303~202503","신규","-","","","아파트"
"7678","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","월세","59.8050","202303","23","10,000","50","16","1998","안남로 272","202304~202504","신규","-","","","아파트"
"7679","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","월세","59.8050","202303","23","2,000","80","20","1998","안남로 272","202305~202505","갱신","-","2,000","70","아파트"
"7680","인천광역시 부평구 부개동","477-3","0477","0003","뉴서울","월세","39.4800","202303","23","1,000","55","5","1989","충선로 191","202304~202404","신규","-","","","아파트"
"7681","인천광역시 부평구 삼산동","359","0359","0000","광명12차","전세","57.8700","202303","23","9,000","0","4","1990","후정동로 63","202304~202504","신규","-","","","아파트"
"7682","인천광역시 부평구 부평동","574-1","0574","0001","라온2","전세","21.5800","202303","23","7,000","0","9","2014","대정로 77-3","202304~202504","신규","-","","","아파트"
"7683","인천광역시 부평구 부평동","946","0946","0000","래미안부평(임대)","월세","39.0530","202303","23","9,148","18","10","2014","길주남로10번길 11","202305~202411","갱신","-","3,848","44","아파트"
"7684","인천광역시 부평구 부평동","982","0982","0000","중앙하이츠프리미어부평","전세","84.7447","202303","23","25,000","0","16","2022","안남로15번길 24","202304~202504","신규","-","","","아파트"
"7685","인천광역시 부평구 부평동","956","0956","0000","부평역한라비발디트레비앙","월세","59.8250","202303","23","3,000","110","20","2022","동수북로 188","202304~202504","신규","-","","","아파트"
"7686","인천광역시 부평구 산곡동","507","0507","0000","금호이수마운트밸리","전세","84.9588","202303","23","29,000","0","8","2007","원적로 344","202304~202504","신규","-","","","아파트"
"7687","인천광역시 부평구 삼산동","60-6","0060","0006","태산","전세","54.1400","202303","23","11,000","0","3","1989","후정동로 50","202305~202505","신규","-","","","아파트"
"7688","인천광역시 부평구 산곡동","135-4","0135","0004","부성","월세","56.0100","202303","23","5,000","30","2","1985","원적로 442","-","-","-","","","아파트"
"7689","인천광역시 부평구 부평동","574-1","0574","0001","라온2","전세","21.5800","202303","23","7,000","0","9","2014","대정로 77-3","202304~202504","신규","-","","","아파트"
"7690","인천광역시 부평구 산곡동","142-3","0142","0003","경남1차","월세","59.7200","202303","23","2,000","70","14","1990","안남로222번길 27","202304~202504","신규","-","","","아파트"
"7691","인천광역시 부평구 산곡동","82-36","0082","0036","동원(82-36)","전세","46.8000","202303","22","10,000","0","1","1989","길주로326번길 45","202305~202505","신규","-","","","아파트"
"7692","인천광역시 부평구 부개동","502-8","0502","0008","부개주공7단지","전세","59.9900","202303","22","18,000","0","2","1998","동수천로 118","202304~202504","신규","-","","","아파트"
"7693","인천광역시 부평구 부개동","477","0477","0000","욱일","월세","51.0100","202303","22","500","70","3","1988","장제로 234","202304~202504","신규","-","","","아파트"
"7694","인천광역시 부평구 갈산동","361-4","0361","0004","대동1","전세","125.0700","202303","22","25,000","0","11","1992","주부토로 193","202304~202504","신규","-","","","아파트"
"7695","인천광역시 부평구 갈산동","359","0359","0000","주공1단지","월세","49.9400","202303","22","2,000","60","1","1992","굴포로 81","202304~202404","신규","-","","","아파트"
"7696","인천광역시 부평구 산곡동","311-126","0311","0126","현대2차","전세","84.6800","202303","22","21,000","0","7","1989","안남로 91","202305~202505","신규","-","","","아파트"
"7697","인천광역시 부평구 산곡동","307","0307","0000","현대1차","월세","84.6000","202303","22","4,000","100","9","1986","경원대로 1269","202303~202503","신규","-","","","아파트"
"7698","인천광역시 부평구 산곡동","137-8","0137","0008","한신(137-8)","월세","53.1700","202303","22","3,000","60","11","1986","원적로416번길 38","202305~202505","신규","-","","","아파트"
"7699","인천광역시 부평구 산곡동","137-3","0137","0003","한신(137-3)","월세","41.3000","202303","22","1,000","35","8","1985","원적로416번길 20","202305~202505","신규","-","","","아파트"
"7700","인천광역시 부평구 산곡동","145","0145","0000","경남3차","전세","84.8700","202303","22","20,000","0","6","1992","마장로272번길 76","202306~202506","신규","-","","","아파트"
"7701","인천광역시 부평구 산곡동","180-78","0180","0078","부평신일해피트리더루츠","전세","59.8990","202303","22","26,000","0","14","2022","산곡로 31","202306~202505","신규","-","","","아파트"
"7702","인천광역시 부평구 청천동","453","0453","0000","청천우민늘푸른아파트","전세","59.6518","202303","22","21,000","0","9","2020","평천로141번길 11","202303~202503","갱신","사용","26,000","0","아파트"
"7703","인천광역시 부평구 삼산동","440-1","0440","0001","삼산타운주공1단지","전세","59.9900","202303","22","22,500","0","19","2005","굴포로 105","202304~202504","신규","-","","","아파트"
"7704","인천광역시 부평구 삼산동","553","0553","0000","브라운스톤부평","전세","39.9454","202303","22","15,500","0","8","2023","후정로 8","202304~202504","신규","-","","","아파트"
"7705","인천광역시 부평구 청천동","176","0176","0000","청천푸르지오","전세","59.3600","202303","22","20,000","0","21","1998","세월천로 16","202303~202503","갱신","-","26,000","0","아파트"
"7706","인천광역시 부평구 청천동","236","0236","0000","대진","월세","56.3400","202303","22","1,000","50","2","1985","원길로 12","202304~202504","신규","-","","","아파트"
"7707","인천광역시 부평구 삼산동","453-1","0453","0001","삼산타운7단지","전세","84.0700","202303","22","33,000","0","14","2004","체육관로 27","202304~202504","신규","-","","","아파트"
"7708","인천광역시 부평구 삼산동","448-1","0448","0001","신성미소지움3단지","전세","101.4800","202303","22","35,000","0","10","2005","수변로 334","-","갱신","사용","44,000","0","아파트"
"7709","인천광역시 부평구 삼산동","390-6","0390","0006","삼산주공미래타운3차","전세","59.3900","202303","22","18,000","0","10","2000","부평북로 463","202305~202505","신규","-","","","아파트"
"7710","인천광역시 부평구 십정동","629","0629","0000","서희스타힐스부평센트럴","전세","59.8477","202303","22","22,000","0","18","2021","상정로 41","202306~202506","신규","-","","","아파트"
"7711","인천광역시 부평구 십정동","629","0629","0000","서희스타힐스부평센트럴","전세","59.8477","202303","22","4,000","0","2","2021","상정로 41","-","-","-","","","아파트"
"7712","인천광역시 부평구 십정동","629","0629","0000","서희스타힐스부평센트럴","월세","59.8477","202303","22","4,000","75","2","2021","상정로 41","202305~202503","신규","-","","","아파트"
"7713","인천광역시 부평구 십정동","629","0629","0000","서희스타힐스부평센트럴","전세","59.9376","202303","22","21,000","0","7","2021","상정로 41","202306~202506","신규","-","","","아파트"
"7714","인천광역시 부평구 부평동","65-124","0065","0124","한국1","전세","84.9400","202303","22","23,000","0","8","1998","부영로166번길 12","202306~202506","신규","-","","","아파트"
"7715","인천광역시 부평구 부평동","65-124","0065","0124","한국1","전세","84.9400","202303","22","23,000","0","8","1998","부영로166번길 12","202306~202506","신규","-","","","아파트"
"7716","인천광역시 부평구 부평동","70-5","0070","0005","동아(1차)","전세","84.8700","202303","22","23,000","0","8","1986","부평문화로 37","202305~202505","신규","-","","","아파트"
"7717","인천광역시 부평구 부평동","70-5","0070","0005","동아(1차)","전세","122.6500","202303","22","40,000","0","9","1989","부평문화로 37","202306~202506","갱신","사용","50,000","0","아파트"
"7718","인천광역시 부평구 부평동","70-5","0070","0005","동아(1차)","전세","52.4300","202303","22","14,000","0","5","1987","부평문화로 37","202304~202504","갱신","-","16,000","0","아파트"
"7719","인천광역시 부평구 부평동","70-123","0070","0123","동아(2차)","전세","59.8200","202303","22","21,000","0","15","1996","부흥로 246","202305~202504","신규","-","","","아파트"
"7720","인천광역시 부평구 부평동","64-20","0064","0020","대림1차","월세","50.1550","202303","22","1,000","70","12","1989","부영로 196","202304~202504","신규","-","","","아파트"
"7721","인천광역시 부평구 부평동","505-2","0505","0002","헤리움","월세","16.5700","202303","22","1,000","40","15","2013","장제로 58","202304~202404","신규","-","","","아파트"
"7722","인천광역시 부평구 부평동","377-7","0377","0007","두름파크","전세","28.2200","202303","22","6,500","0","13","2013","장제로 161","202304~202504","신규","-","","","아파트"
"7723","인천광역시 부평구 부평동","956","0956","0000","부평역한라비발디트레비앙","월세","84.8660","202303","22","5,000","130","23","2022","동수북로 188","202304~202504","신규","-","","","아파트"
"7724","인천광역시 부평구 부평동","962","0962","0000","부평SKVIEW해모로","전세","84.9825","202303","22","32,000","0","17","2022","동수천로 71","202305~202505","신규","-","","","아파트"
"7725","인천광역시 부평구 부평동","962","0962","0000","부평SKVIEW해모로","월세","84.9825","202303","22","5,000","120","19","2022","동수천로 71","202304~202504","신규","-","","","아파트"
"7726","인천광역시 부평구 부평동","64-20","0064","0020","대림1차","월세","84.9980","202303","22","10,000","55","13","1989","부영로 196","202305~202505","신규","-","","","아파트"
"7727","인천광역시 부평구 부개동","477-3","0477","0003","뉴서울","전세","39.4800","202303","22","12,500","0","5","1989","충선로 191","202304~202504","신규","-","","","아파트"
"7728","인천광역시 부평구 부개동","477-1","0477","0001","대동","월세","43.2950","202303","21","1,000","45","6","1989","길주로 640","202303~202503","신규","-","","","아파트"
"7729","인천광역시 부평구 부개동","477","0477","0000","욱일","월세","51.0100","202303","21","1,000","60","5","1988","장제로 234","202304~202504","신규","-","","","아파트"
"7730","인천광역시 부평구 부개동","477-1","0477","0001","대동","월세","40.4450","202303","21","1,000","50","6","1989","길주로 640","202303~202503","신규","-","","","아파트"
"7731","인천광역시 부평구 부개동","477-1","0477","0001","대동","전세","48.4800","202303","21","10,500","0","6","1988","길주로 640","202304~202504","신규","-","","","아파트"
"7732","인천광역시 부평구 부개동","497-1","0497","0001","상우신명보람","전세","111.4100","202303","21","35,700","0","10","1998","길주남로 175","-","-","-","","","아파트"
"7733","인천광역시 부평구 부평동","982","0982","0000","중앙하이츠프리미어부평","전세","84.7447","202303","21","25,000","0","9","2022","안남로15번길 24","202304~202504","신규","-","","","아파트"
"7734","인천광역시 부평구 부평동","956","0956","0000","부평역한라비발디트레비앙","전세","84.8710","202303","21","30,000","0","15","2022","동수북로 188","202305~202505","신규","-","","","아파트"
"7735","인천광역시 부평구 부개동","496-2","0496","0002","부개주공1","전세","59.9700","202303","21","26,000","0","17","1996","길주남로 143","-","갱신","사용","26,000","0","아파트"
"7736","인천광역시 부평구 삼산동","494","0494","0000","부평삼산엠코타운","월세","84.9080","202303","21","5,000","100","16","2007","후정로 7","202304~202504","신규","-","","","아파트"
"7737","인천광역시 부평구 삼산동","550","0550","0000","부평삼산신원아침도시","전세","59.9889","202303","21","21,000","0","12","2022","후정로 33","202305~202505","신규","-","","","아파트"
"7738","인천광역시 부평구 삼산동","553","0553","0000","브라운스톤부평","월세","72.9841","202303","21","5,000","100","3","2023","후정로 8","-","-","-","","","아파트"
"7739","인천광역시 부평구 부평동","160-20","0160","0020","젬펠리스","월세","15.1500","202303","21","200","36","8","2012","대정로90번길 23","202406~202506","신규","-","","","아파트"
"7740","인천광역시 부평구 부평동","505-1","0505","0001","로뎀레뷰","전세","48.5200","202303","21","15,300","0","7","2013","장제로52번길 13","202304~202504","신규","-","","","아파트"
"7741","인천광역시 부평구 삼산동","388-7","0388","0007","삼산주공미래타운2차","월세","49.4000","202303","21","2,000","65","18","2000","부평북로 432","202303~202503","신규","-","","","아파트"
"7742","인천광역시 부평구 부평동","119-2","0119","0002","스위트홈","월세","48.4100","202303","21","1,000","65","4","2014","부흥북로 88","202304~202404","신규","-","","","아파트"
"7743","인천광역시 부평구 삼산동","56-3","0056","0003","삼보","전세","62.5000","202303","21","16,000","0","15","1990","후정동로47번길 4","202305~202505","신규","-","","","아파트"
"7744","인천광역시 부평구 삼산동","389-8","0389","0008","삼산주공미래타운4차","전세","59.3900","202303","21","18,000","0","19","2000","영성중로 57","-","-","-","","","아파트"
"7745","인천광역시 부평구 삼산동","389-8","0389","0008","삼산주공미래타운4차","전세","59.3900","202303","21","18,000","0","19","2000","영성중로 57","-","-","-","","","아파트"
"7746","인천광역시 부평구 삼산동","389-8","0389","0008","삼산주공미래타운4차","전세","59.3900","202303","21","18,000","0","19","2000","영성중로 57","202304~202504","갱신","-","23,000","0","아파트"
"7747","인천광역시 부평구 삼산동","389-8","0389","0008","삼산주공미래타운4차","월세","49.5700","202303","21","2,000","70","19","2000","영성중로 57","202303~202503","신규","-","","","아파트"
"7748","인천광역시 부평구 삼산동","389-8","0389","0008","삼산주공미래타운4차","월세","59.3900","202303","21","2,000","80","8","2000","영성중로 57","202303~202503","신규","-","","","아파트"
"7749","인천광역시 부평구 삼산동","393-4","0393","0004","삼산주공미래타운5차","전세","84.3400","202303","21","24,000","0","1","2000","영성중로 16","202304~202307","갱신","-","24,000","0","아파트"
"7750","인천광역시 부평구 부개동","497-1","0497","0001","상우신명보람","전세","111.4100","202303","21","35,700","0","10","1998","길주남로 175","202303~202503","갱신","사용","35,700","0","아파트"
"7751","인천광역시 부평구 부개동","498-5","0498","0005","부개주공3","전세","59.9800","202303","21","20,000","0","15","1996","길주남로 144","202304~202504","갱신","사용","22,000","0","아파트"
"7752","인천광역시 부평구 산곡동","142-3","0142","0003","경남1차","전세","59.7200","202303","21","13,000","0","1","1990","안남로222번길 27","202304~202504","신규","-","","","아파트"
"7753","인천광역시 부평구 산곡동","124-23","0124","0023","한화2단지","전세","134.7900","202303","21","49,000","0","20","1999","원적로 361","202303~202503","갱신","사용","49,000","0","아파트"
"7754","인천광역시 부평구 부평동","799-3","0799","0003","건우","월세","62.0400","202303","21","2,000","55","4","1985","부평대로165번길 62","202304~202504","신규","-","","","아파트"
"7755","인천광역시 부평구 갈산동","359","0359","0000","주공1단지","전세","49.9400","202303","21","15,000","0","2","1992","굴포로 81","202304~202504","신규","-","","","아파트"
"7756","인천광역시 부평구 갈산동","359","0359","0000","주공1단지","전세","41.3000","202303","21","15,000","0","8","1992","굴포로 81","202304~202504","갱신","-","14,385","0","아파트"
"7757","인천광역시 부평구 부평동","995","0995","0000","부평역화성파크드림","전세","75.8795","202303","21","30,000","0","12","2020","동수로 80","202304~202504","신규","-","","","아파트"
"7758","인천광역시 부평구 십정동","629","0629","0000","서희스타힐스부평센트럴","월세","59.9376","202303","21","3,000","90","6","2021","상정로 41","202305~202505","신규","-","","","아파트"
"7759","인천광역시 부평구 갈산동","416","0416","0000","태화(416)","전세","59.9300","202303","21","9,000","0","6","1994","부평북로 313","202304~202504","신규","-","","","아파트"
"7760","인천광역시 부평구 부평동","70-5","0070","0005","동아(1차)","전세","84.8700","202303","21","25,000","0","10","1986","부평문화로 37","202304~202504","신규","-","","","아파트"
"7761","인천광역시 부평구 산곡동","124-23","0124","0023","한화2단지","전세","84.9500","202303","20","22,000","0","1","1999","원적로 361","202306~202506","신규","-","","","아파트"
"7762","인천광역시 부평구 삼산동","500","0500","0000","임광그대가","전세","84.9100","202303","20","24,000","0","9","2008","영성서로 10","202305~202505","신규","-","","","아파트"
"7763","인천광역시 부평구 삼산동","500","0500","0000","임광그대가","전세","84.9100","202303","20","24,000","0","9","2008","영성서로 10","-","-","-","","","아파트"
"7764","인천광역시 부평구 일신동","410","0410","0000","일신주공아파트(100~112동)","월세","59.9700","202303","20","2,000","70","7","1995","항동로75번길 11","202303~202503","신규","-","","","아파트"
"7765","인천광역시 부평구 일신동","410","0410","0000","일신주공아파트(100~112동)","전세","59.9700","202303","20","14,000","0","11","1995","항동로75번길 11","202304~202504","신규","-","","","아파트"
"7766","인천광역시 부평구 일신동","410","0410","0000","일신주공아파트(100~112동)","전세","39.9900","202303","20","13,000","0","15","1995","항동로75번길 11","202304~202504","신규","-","","","아파트"
"7767","인천광역시 부평구 부평동","70-5","0070","0005","동아(1차)","전세","52.4300","202303","20","14,700","0","9","1986","부평문화로 37","202305~202505","신규","-","","","아파트"
"7768","인천광역시 부평구 부평동","70-123","0070","0123","동아(2차)","월세","84.7200","202303","20","3,000","100","17","1995","부흥로 246","202304~202504","신규","-","","","아파트"
"7769","인천광역시 부평구 부평동","70-123","0070","0123","동아(2차)","월세","84.7200","202303","20","4,500","100","10","1995","부흥로 246","202303~202503","갱신","-","3,000","85","아파트"
"7770","인천광역시 부평구 부평동","962","0962","0000","부평SKVIEW해모로","전세","74.6086","202303","20","32,000","0","12","2022","동수천로 71","202303~202503","신규","-","","","아파트"
"7771","인천광역시 부평구 부평동","962","0962","0000","부평SKVIEW해모로","전세","84.9825","202303","20","32,000","0","15","2022","동수천로 71","202305~202505","신규","-","","","아파트"
"7772","인천광역시 부평구 부평동","956","0956","0000","부평역한라비발디트레비앙","전세","39.8860","202303","20","22,000","0","26","2022","동수북로 188","202305~202505","신규","-","","","아파트"
"7773","인천광역시 부평구 부평동","956","0956","0000","부평역한라비발디트레비앙","전세","59.8250","202303","20","25,000","0","15","2022","동수북로 188","202305~202505","신규","-","","","아파트"
"7774","인천광역시 부평구 부평동","956","0956","0000","부평역한라비발디트레비앙","월세","59.8840","202303","20","3,000","110","20","2022","동수북로 188","202304~202504","신규","-","","","아파트"
"7775","인천광역시 부평구 부평동","956","0956","0000","부평역한라비발디트레비앙","전세","59.8250","202303","20","25,000","0","8","2022","동수북로 188","202304~202504","신규","-","","","아파트"
"7776","인천광역시 부평구 부평동","982","0982","0000","중앙하이츠프리미어부평","월세","74.8119","202303","20","3,000","90","10","2022","안남로15번길 24","202304~202504","신규","-","","","아파트"
"7777","인천광역시 부평구 십정동","629","0629","0000","서희스타힐스부평센트럴","전세","59.8477","202303","20","21,000","0","23","2021","상정로 41","202305~202505","신규","-","","","아파트"
"7778","인천광역시 부평구 십정동","630","0630","0000","더샵부평센트럴시티","월세","69.4834","202303","20","10,500","63","29","2022","열우물로 90","202305~202505","신규","-","","","아파트"
"7779","인천광역시 부평구 십정동","630","0630","0000","더샵부평센트럴시티","월세","69.4834","202303","20","10,500","63","29","2022","열우물로 90","202305~202505","갱신","-","10,500","63","아파트"
"7780","인천광역시 부평구 십정동","577-3","0577","0003","신태양","월세","38.7500","202303","20","300","30","3","1987","경인로759번길 5","-","-","-","","","아파트"
"7781","인천광역시 부평구 부개동","477-2","0477","0002","대진","월세","51.7200","202303","20","1,000","60","4","1988","길주로 654","202304~202504","신규","-","","","아파트"
"7782","인천광역시 부평구 부개동","512","0512","0000","부개역푸르지오","전세","131.2040","202303","20","46,000","0","9","2010","부일로 69","202304~202504","신규","-","","","아파트"
"7783","인천광역시 부평구 부평동","982","0982","0000","중앙하이츠프리미어부평","전세","84.7447","202303","20","25,000","0","5","2022","안남로15번길 24","202304~202504","신규","-","","","아파트"
"7784","인천광역시 부평구 부평동","946","0946","0000","래미안부평(임대)","월세","39.0530","202303","20","8,048","26","12","2014","길주남로10번길 11","202305~202411","갱신","-","3,848","44","아파트"
"7785","인천광역시 부평구 부평동","507-2","0507","0002","M-City","월세","19.3900","202303","20","500","45","8","2014","장제로 62","202304~202404","신규","-","","","아파트"
"7786","인천광역시 부평구 부평동","568-1","0568","0001","대준블루온","월세","21.1275","202303","20","7,800","10","15","2012","대정로 83","202304~202504","신규","-","","","아파트"
"7787","인천광역시 부평구 부평동","568-1","0568","0001","대준블루온","월세","22.4000","202303","20","500","47","10","2012","대정로 83","202304~202404","신규","-","","","아파트"
"7788","인천광역시 부평구 산곡동","519","0519","0000","쌍용더플래티넘부평","전세","84.7400","202303","20","30,000","0","2","2022","원적로287번길 25","202306~202506","신규","-","","","아파트"
"7789","인천광역시 부평구 산곡동","180-116","0180","0116","삼보","월세","57.4200","202303","20","1,000","55","1","1986","원적로 288","202304~202504","신규","-","","","아파트"
"7790","인천광역시 부평구 산곡동","251-2","0251","0002","우성5차","월세","83.6300","202303","20","2,000","75","13","1996","부흥로111번길 36","202304~202504","신규","-","","","아파트"
"7791","인천광역시 부평구 산곡동","294-35","0294","0035","우성1차2차(294-35)","전세","54.5200","202303","20","13,500","0","1","1989","부영로 165","202304~202504","신규","-","","","아파트"
"7792","인천광역시 부평구 산곡동","137-8","0137","0008","한신(137-8)","전세","41.2900","202303","20","13,000","0","7","1986","원적로416번길 38","202304~202504","신규","-","","","아파트"
"7793","인천광역시 부평구 산곡동","124-23","0124","0023","한화2단지","전세","59.8800","202303","20","20,000","0","2","1999","원적로 361","202303~202503","신규","-","","","아파트"
"7794","인천광역시 부평구 산곡동","124-23","0124","0023","한화2단지","전세","84.9500","202303","20","22,000","0","1","1999","원적로 361","202306~202506","신규","-","","","아파트"
"7795","인천광역시 부평구 산곡동","311-126","0311","0126","현대2차","전세","72.5400","202303","20","19,000","0","13","1987","안남로 91","202305~202505","신규","-","","","아파트"
"7796","인천광역시 부평구 산곡동","311-126","0311","0126","현대2차","전세","72.5400","202303","20","19,000","0","13","1987","안남로 91","202305~202505","신규","-","","","아파트"
"7797","인천광역시 부평구 부개동","477-2","0477","0002","대진","월세","51.7200","202303","20","1,000","53","4","1988","길주로 654","202303~202503","갱신","-","1,000","50","아파트"
"7798","인천광역시 부평구 부개동","477-5","0477","0005","동아","월세","49.2000","202303","20","500","55","4","1988","길주남로113번길 12","202303~202503","신규","-","","","아파트"
"7799","인천광역시 부평구 부개동","498-5","0498","0005","부개주공3","전세","39.9900","202303","20","13,000","0","5","1996","길주남로 144","202305~202505","신규","-","","","아파트"
"7800","인천광역시 부평구 부개동","498-5","0498","0005","부개주공3","전세","39.9900","202303","20","13,000","0","5","1996","길주남로 144","202304~202504","신규","-","","","아파트"
"7801","인천광역시 부평구 부개동","499-2","0499","0002","푸른마을한신,삼부","월세","134.9650","202303","20","5,000","100","12","1999","부개로 58","202303~202503","신규","-","","","아파트"
"7802","인천광역시 부평구 청천동","16-8","0016","0008","청천","전세","47.4000","202303","20","9,500","0","2","1978","청중로51번길 3","202304~202504","신규","-","","","아파트"
"7803","인천광역시 부평구 청천동","236","0236","0000","대진","월세","64.8000","202303","20","2,000","50","3","1995","원길로 12","202303~202503","신규","-","","","아파트"
"7804","인천광역시 부평구 청천동","176","0176","0000","청천푸르지오","전세","84.3400","202303","20","23,000","0","16","1998","세월천로 16","202306~202506","-","-","","","아파트"
"7805","인천광역시 부평구 청천동","176","0176","0000","청천푸르지오","전세","84.3400","202303","20","23,000","0","16","1998","세월천로 16","202306~202506","신규","-","","","아파트"
"7806","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","전세","59.8050","202303","20","20,000","0","11","1998","안남로 272","202304~202504","신규","-","","","아파트"
"7807","인천광역시 부평구 청천동","259","0259","0000","쌍용","월세","84.8700","202303","19","3,000","80","2","1990","길주로494번길 12","202304~202504","신규","-","","","아파트"
"7808","인천광역시 부평구 산곡동","510","0510","0000","부평산곡푸르지오","전세","84.3620","202303","19","36,000","0","7","2011","안남로 269","-","-","-","","","아파트"
"7809","인천광역시 부평구 산곡동","180-78","0180","0078","부평신일해피트리더루츠","전세","74.9570","202303","19","31,000","0","18","2022","산곡로 31","202304~202504","신규","-","","","아파트"
"7810","인천광역시 부평구 부평동","982","0982","0000","중앙하이츠프리미어부평","전세","59.8979","202303","19","20,000","0","19","2022","안남로15번길 24","202304~202504","신규","-","","","아파트"
"7811","인천광역시 부평구 삼산동","550","0550","0000","부평삼산신원아침도시","월세","74.1900","202303","19","2,000","115","4","2022","후정로 33","202304~202504","신규","-","","","아파트"
